Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8,Lead 9,Lead 10,Lead 11,Lead 12,Lead 13,Lead 14,Lead 15,Lead 16,Lead 17,Lead 18,Lead 19,Lead 20,Lead 21,Lead 22,Lead 23,Lead 24,Lead 25,Lead 26,Lead 27,Lead 28,Lead 29,Lead 30,Lead 31,Lead 32,Lead 33,Lead 34,Lead 35,Lead 36,Lead 37,Lead 38,Lead 39,Lead 40,Lead 41,Lead 42,Lead 43,Lead 44,Lead 45,Lead 46,Lead 47,Lead 48,Lead 49,Lead 50,Lead 51,Lead 52,Lead 53,Lead 54,Lead 55,Lead 56,Lead 57,Lead 58,Lead 59,Lead 60,Lead 61,Lead 62,Lead 63,Lead 64,Lead 65,Lead 66,Lead 67,Lead 68
-15080.24609,-171022.25,-171602.25,390706.25,481325.25,101397.25,-282476,76298.25,407346.25,72396,236885.5,147919.75,358234.25,-192092.25,70915.75,28570.5,185513.75,160474.75,243117.75,128897,161360,39774.75,42243.75,-318795.25,132980,348816,319618.75,82544,97691.5,91116.25,206939.75,258068,-14819.74609,329056,-54138.49609,-172344.75,-57663.99609,184918.75,113299.5,52115,8563.75,157282.25,-45307.49609,30573.75,-69748.5,344328.25,170219.75,87760.75,130915.5,150477,94756.75,-126956.5,-156045.25,70077.25,949934.5,215184.75,8284.75,121617,163035.25,-4528.746094,-211015,36778.5,166640.5,-128369,-713361.5,-713752.25,-324988.75,-271979.75
-15341.49609,-171064.25,-172158.75,390725,481654,101591,-282430.25,76303,407474.75,72520.5,236911,147866.75,358279.5,-192036.25,70975.5,28542.25,185530,160391.5,243077.25,128806,161337.25,39707.25,42193.5,-318740.25,132898,348623,319453.5,82363.25,97483,91016.5,206880.25,258084.75,-14951.49609,329050.25,-54121.24609,-172607.75,-57715.99609,184909.25,113295.25,52229.25,8429.75,157113.25,-45498.49609,30540,-69845.75,344325.25,170235.25,87753.25,130970.5,150463.75,94720.5,-126946.25,-156061,70057,949909,215149.25,8217.5,121545.25,162964.25,-4622.746094,-210278.75,36681.25,166842.75,-128500.5,-713505.75,-713902.5,-325664,-272184.75
-15305.74609,-170854.25,-171796.5,390832,481731.5,101634,-282356.5,76533,407911,72717.25,237035,148000.25,358405.5,-191748.25,70725.75,28369,185566.5,160457.75,243105.5,128834.25,161342.25,39634,42130,-318653,132811,348588,319398.25,82350,97602.25,91011,206962,258113.25,-14940.74609,329221.75,-54212.49609,-172596.5,-57571.74609,185071.5,113374.75,52553.5,8632.75,157060.75,-45862.74609,31036.25,-69559.5,344503,170361.5,87851.25,131046,150705,94845.5,-126863.5,-156098.5,70209.75,950155.5,215294.75,8328.75,121694.25,163173.5,-4405.746094,-209202.25,36885.25,167504,-128307,-712966.5,-713182,-324890.5,-271898.5
-15272.49609,-170656.25,-171405.75,390812.5,481646.5,101451,-282347.5,76555,407832.25,72649.5,237036.25,147968,358389,-191882,71075.25,28576.5,185628,160474,243138.25,128879,161350.75,39670.75,42186.75,-318711.25,132900.75,348715.5,319526,82603.5,97825,91049.5,206949,258088.5,-14933.74609,329146.25,-54409.99609,-172219.75,-57474.49609,185011.25,113412.5,52520,8458.5,156955,-46271.24609,30841.75,-69635,344469.75,170341.75,87784.5,131014.25,150616,94834.75,-126799,-156774.25,70217.5,950322,215324.25,8322.5,121683.5,163142,-4510.246094,-209269,36881,167931,-128214,-712994.75,-713209.75,-324553.75,-271357.75
-14967.99609,-170289.75,-171105.75,390943,481587.5,101346.5,-282160.5,76586,407579.75,72655.75,237057.5,148034,358407.5,-191914.5,71242.25,28671.5,185713.25,160553.5,243209.75,128939.25,161410.75,39829,42287.25,-318536,132996.5,348808.5,319610.25,82645,97892,91171.25,207033.75,258234.75,-14738.49609,329015.75,-54327.24609,-172183.5,-57299.74609,185120.25,113535.5,52672,8370.25,157303.75,-45945.49609,30761.75,-69558.75,344550.5,170414.25,87853,131112.5,150679.25,94809.75,-127163,-156319.75,70124,950434.5,215361.25,8439,121687.75,163192,-4260.996094,-209576.75,36893.25,167943.5,-128193,-713325.25,-713649.75,-324662.25,-271829
-14995.49609,-170134.75,-170978.25,390820,481414.5,101438.25,-282099.5,76529.5,407307.75,72395,236959.5,147881,358226.75,-192148,71283.25,28820.75,185672.25,160505,243161.75,128869.25,161383,39873,42380,-318456.5,133024.75,348791.5,319609.75,82698.25,97912.25,91089.25,206950.5,258152.75,-14715.99609,328609.75,-54202.74609,-172189.75,-57392.99609,185054.75,113553.25,52801,8413.75,157537.25,-45693.74609,30832,-69577,344539.75,170323.25,87751.5,131064.5,150685.5,94781.5,-127876,-156245.5,70091.5,950426,215289.25,8299.75,121646.25,163130.75,-4242.496094,-209484.75,36804.25,167609.75,-128269,-713193.75,-713278.25,-324827.25,-271876.75
-15192.49609,-170233.75,-171000.5,390891.25,481578,101592,-282227,76365.5,407709,72571.5,237006.75,148000,358395.75,-191994,70994.75,28884.75,185684.25,160505,243199.25,128902.5,161387.5,39930.75,42370.75,-318429.5,133117.5,348897,319746.75,82802.25,97977,91109.75,206935.75,258192.25,-14775.49609,328900.75,-54140.24609,-172472.25,-57365.74609,185079.25,113547,52876,8474.5,157452,-45665.24609,31034,-69522,344504,170375.5,87786.25,131085.75,150755.75,94958.25,-127876.25,-156245.25,70180.5,950366,215295.75,8240,121619.75,163084.75,-4438.996094,-210402.5,36780,167072.25,-128246.5,-713275.25,-713313.5,-324177,-271453.25
-15199.49609,-170430.5,-171085,390931.75,481693,101730.25,-282201,76225.75,407699.5,72653.5,237082.75,147977.5,358304.25,-192039.5,71131.25,28913.75,185677.5,160504.5,243190,128919.75,161409,39878.75,42421,-318482.5,133130.25,348932.5,319715.5,82838.5,98007.75,91093.5,206917.5,258208.5,-14861.99609,329322,-54154.49609,-172723.5,-57323.49609,185098.5,113460.25,52727.25,8535.25,157263.5,-45568.99609,31012,-69524.5,344496.25,170399,87801,131090,150728.5,95117.25,-127035.25,-156200,70220,950218.25,215299.5,8247.25,121667.25,163110,-4479.246094,-210657.25,36738,166633.25,-128319,-713394.75,-713145.5,-324018.5,-271263
-15164.74609,-170460.75,-171342.25,390821.25,481618.75,101712.5,-282109.5,76186.25,407692.75,72562.25,236998.25,147897.75,358286.75,-192016,71267.5,28974.5,185630.75,160448.75,243180.5,128868.75,161343.5,39890,42386.5,-318524,133149.75,348962.5,319731.25,82913,98068.25,91076.25,206881.25,258082.5,-15137.24609,329704.5,-54174.24609,-172867.25,-57265.49609,185034.75,113416,52650.25,8537.25,157354,-45317.74609,30790.75,-69529.75,344439.75,170283.75,87710,131053.75,150716.75,95146.5,-126804.25,-156122,70258.25,950175.25,215267.25,8246.75,121620.25,163092,-4401.996094,-210411.5,36750.5,166562,-128216,-712255.5,-713201,-324542.75,-271512.5
-15241.74609,-170584.5,-171400.25,390816.25,481659.25,101633.5,-282009,76298.5,407609.75,72514.5,236975.25,147920.75,358215.75,-192022.5,71497.75,28917,185669,160439.25,243121.5,128846.5,161368,39864.75,42389,-318460.25,133182.25,348934,319705.25,82852.25,98040.5,91074,206895.75,258055.5,-14991.24609,330071.5,-53935.74609,-172904,-57308.99609,185052,113427.25,52695,8690.5,157709.75,-45060.74609,30825.25,-69498,344469,170262.25,87703.75,131056,150707.75,95175.25,-126727,-155986.75,70320.75,950077.25,215229.75,8162.75,121636.5,163131,-4419.496094,-210204.25,36774.25,166766,-128202,-712417.25,-713069.75,-324584.5,-271719.25
-15268.99609,-170514.25,-171329,390854.75,481699.5,101789,-282097.5,76374.5,407628.75,72523.25,236973.75,147897.75,358217,-191929.75,71478.75,28732.75,185674.5,160491.75,243182.75,128868.5,161387,39938.5,42388.5,-318441.25,133240.5,348953.75,319776,82840.75,98052,91068.25,206872,258081.25,-14592.49609,330314.25,-53838.24609,-172703.5,-57350.74609,185062.5,113514.5,52594,8775,157831.5,-44852.99609,30863.75,-69501,344537.5,170353,87701,131087.75,150771,95160.25,-126723,-155799.25,70382,950187.75,215266.25,8166,121651,163204.25,-4338.496094,-209354.25,36876.5,167162,-128123.5,-712910,-713414.75,-324622,-271717.5
-15098.49609,-170407,-171233,391013.75,481817.75,102076.25,-282112.25,76461.75,407750.25,72648.75,237077,147985.75,358312,-191859.75,71476.5,28660,185731,160464.75,243204.75,128910,161391.75,39900.25,42446.25,-318424,133205.5,348919.75,319725.25,82655.25,97862.25,91099.25,206895.75,258063,-14473.99609,330269.5,-53855.49609,-172557.75,-57303.99609,185200,113450.5,52519.5,8654,157757.25,-44946.99609,30826.75,-69530.5,344541.25,170380.5,87751,131065.5,150760.25,95117.5,-127149.25,-155783.25,70355.5,950285.75,215299,8268,121675.25,163306.25,-4208.246094,-209113.75,36991.5,167798.25,-128040,-712592.5,-713072,-324707.25,-271629.25
-15185.74609,-170436.75,-171226,390931.75,481699.75,101950.25,-282299.25,76432,407679,72593.5,237053.75,147905.75,358256.5,-191910.75,71369.5,28736.75,185725.25,160462.75,243176.25,128903.75,161401,39895.25,42402.25,-318587.25,133157.5,348920.5,319728.5,82823.5,98024,91108.75,206948.25,258068.75,-14605.74609,330042.5,-53922.24609,-172575.75,-57345.74609,185070.5,113405.25,52383,8444.75,157605,-45120.49609,30655.25,-69622.5,344494.5,170387,87737.75,131046.25,150662.5,94994.75,-127034.75,-155715.5,70361.75,950365.75,215299.75,8302.25,121706.5,163337.25,-4113.496094,-208858,37182.5,168072.25,-127806.5,-712436.5,-712997.25,-324575.75,-271489.5
-15149.24609,-170551,-171252.5,390823.25,481720.5,101871.25,-282403.75,76534.25,407479,72540.5,237045.75,147942.75,358180,-191985.5,71254,28731.25,185702.5,160436.5,243138.75,128973.75,161417,39883.75,42445.75,-318579.25,133265.75,349048.75,319865.75,82978,98186,91162.25,206987.5,258081.5,-14543.74609,330087.75,-53878.24609,-172485,-57444.74609,185049,113377,52274.25,8209,157542.75,-45318.74609,30809.25,-69657,344459.75,170343,87739.25,131035.5,150610.5,94855,-126767,-155691.25,70318,950438,215287.75,8337.25,121713.75,163334.75,-4216.246094,-209444.25,37114,167897,-127758,-712969.5,-713382,-324489,-271486.5
-15184.99609,-170781.25,-171304.25,390760.5,481790.25,101701.75,-282304,76386.25,407615.5,72599.75,236962.25,147893.5,358125.25,-192046.5,71301.5,28851.75,185599.5,160355.5,243078.25,128893.75,161392.75,39924.5,42412.25,-318570,133312.25,349185.5,319977,83050.25,98233.5,91126,206930,257966.25,-14565.99609,330063,-53941.99609,-172630,-57472.24609,184935,113219.75,52205.75,8321.25,157626,-45325.74609,30612,-69762.75,344390.5,170199.75,87635,130904.25,150516.75,94777.5,-126571.75,-155736,70255.25,950239.25,215190,8237.5,121608.25,163187,-4352.496094,-210189.5,36890,167432.5,-127947,-712502,-712789.75,-324656,-271790
-15180.49609,-170695.5,-171120.75,390911.5,481805.75,101714.25,-282103.5,76518,407755.5,72606.25,237046.25,147904.25,358255,-192063.75,71355.25,28963.75,185616.5,160395.5,243103,128953,161385.25,39991.75,42438.25,-318443.5,133344.5,349176.5,320001,82994.5,98150.25,91162,206945.5,257986.5,-14658.99609,329974.5,-53946.49609,-172410.5,-57441.74609,184998.75,113270.75,52230.25,8592.25,157752.5,-45363.49609,30704.75,-69695.5,344386.5,170181.25,87659,130954.25,150539.5,94832.5,-126631,-155690.25,70277.25,950159.25,215211.25,8312.75,121611.5,163213.75,-4270.746094,-210387.5,36994.5,166994.75,-127936.5,-712536,-712726.75,-324902.5,-271768.75
-15019.24609,-170653.75,-171243.5,390923,481834.25,101599.5,-282056.25,76581.5,407741.5,72680,237078.5,147938.75,358261.5,-192030.75,71356.25,28840.5,185634.75,160395.5,243113.75,128918.75,161391,39952.25,42456,-318517.75,133330.5,349123.25,319954,82834,98064,91128.25,206929,258067.25,-14660.49609,329895.25,-53896.99609,-172294.25,-57396.49609,185105.5,113341.5,52337.25,8764.5,157669.25,-45305.99609,30865.25,-69554.5,344484.5,170318.75,87732.25,131065.75,150686,95010.5,-126648.75,-155988,70376.5,950141.25,215309.5,8353.75,121701.75,163239,-4233.996094,-209904.5,37047.25,166604,-128067.5,-713260.75,-713013.25,-325466.25,-272097.75
-15047.49609,-170602.25,-171603.25,390788,481636.75,101348.5,-282025.25,76565.75,407528.5,72551.25,236962.5,147857.25,358211.75,-192117.75,71288.25,28587.25,185597.75,160330.5,243086.75,128894.25,161360,39871.5,42380.75,-318520,133397.25,349143.25,319964.25,82956,98090.25,91086.25,206924.25,258057.25,-14619.74609,329799,-54009.74609,-172533.25,-57467.49609,184968.5,113351.25,52371.5,8827.5,157614.75,-45163.49609,31000,-69565,344470.75,170234.5,87639.25,130996.5,150683.5,95000.75,-126647.25,-156024.25,70333.5,950127.75,215299.75,8366,121697,163278.25,-4332.746094,-210070.5,36965,166764,-128030.5,-713591,-713184,-324754.75,-271615.75
-15104.24609,-170479.75,-171697.75,390836.75,481585.25,101393.25,-281966.25,76579,407566.75,72574,237020,147916.25,358226.25,-192005.25,71278.75,28618.5,185615.75,160358.25,243134.5,128897.5,161371.5,39841,42359.5,-318543.75,133370,349145,319922.5,82712.5,97915.25,91101.5,206978.5,258037.5,-14731.99609,329740,-53980.99609,-172459.5,-57493.99609,185049.5,113339.25,52525,8891.75,157696.5,-45223.49609,31177.5,-69446.25,344540.25,170232.25,87712,131036.25,150782,95019.75,-126659,-156423.5,70380.25,950173.5,215287.5,8367.75,121721.75,163255.25,-4134.246094,-209832.75,37085.75,167088.5,-128090.5,-713655.75,-713352,-324767.25,-272064.25
-15170.24609,-170380.5,-171668.5,390793.25,481563.25,101579.5,-282022.75,76502,407461,72528.5,236963.75,147898,358247.75,-192030.25,71331.5,28756.5,185619.5,160370.5,243106.5,128857,161368,39888.75,42374.75,-318670.5,133292,349009.5,319806.5,82659.5,97842.25,91018.25,206930.25,258031,-14847.74609,329432,-53909.99609,-172386.25,-57548.74609,185013,113368.25,52631.25,8644.25,157676.75,-45365.74609,31069,-69400.5,344534.5,170242,87734.5,131058,150798.25,95016,-126682.5,-156440.25,70266.5,950235,215287.75,8340,121724,163316.25,-3921.496094,-209157.5,37105.25,167559.5,-128166.5,-712540,-712455.5,-324987,-271640.75
-14899.99609,-170314,-171537.5,390930,481740.5,101596.5,-281789.25,76644,407628.25,72731.5,237098.75,148026,358358.75,-191984.25,71353.5,29010,185607.5,160443,243251.25,128916.5,161371.5,39907.25,42375.5,-318518.5,133222,348864.75,319615,82614.5,97820,91071,207103.5,258205.25,-14630.24609,329277.75,-53780.74609,-172033.75,-57386.24609,185144,113516,52704,8625.5,157656.75,-45290.74609,31110.5,-69285.5,344709,170443,87848,131196.75,150935.5,95178.5,-126436.25,-155632,70599.5,950558.25,215448.75,8460.5,121936.5,163554.25,-3995.746094,-208732,37347,168169,-127872,-711794.75,-712501,-325116.5,-271868.75
-15008.24609,-170428.25,-171174.25,390981.5,481793.75,101671,-281861.75,76746.25,407719,72795.75,237245,148078,358381.75,-191922.75,71356.75,28894,185678.5,160498.5,243233.25,128922.75,161419.25,39809,42356.25,-318592,133123.75,348679.25,319553.75,82611.75,97809.75,91113,207078.25,258183.5,-14760.49609,328966.75,-53809.49609,-171930,-57315.74609,185235.75,113536,52805.75,8718.25,157657.25,-45293.24609,31168.5,-69266.25,344723.25,170418,87895.25,131221.5,150981.5,95205.5,-126739.75,-155921.5,70701.25,950657,215526.5,8536.75,121968.5,163633,-3945.746094,-208927.75,37440.75,168194,-127610.5,-712182.5,-712746,-325308.5,-272116.5
-15320.24609,-170537.75,-171308.75,390973.5,481658.5,101637,-281990,76666.25,407536.5,72714.25,237115.25,148057.25,358379.75,-191885.75,71366.75,28681.5,185682.25,160491.25,243214.25,128877.75,161396.75,39844.75,42338,-318561.25,133245.25,348912.5,319741,82798.25,97965.25,91102.25,207069.5,258136.75,-15013.99609,328342,-54121.99609,-171970.25,-57293.49609,185132.75,113414.25,52625.25,8598,157409.25,-45793.49609,30938.75,-69440.75,344598,170315.75,87818.75,131079,150796.25,94902.5,-126831.25,-155943.5,70428,950445,215373.75,8427.75,121812.5,163383.75,-4143.246094,-209121.75,37155,167757,-127874.5,-713059,-713535.25,-325290.25,-272264
-15446.24609,-170601,-171457.5,391018.25,481823.75,101813.25,-282179.75,76733.5,407507.75,72756,237121.25,148075.25,358379.5,-191846.25,71418.5,28631.75,185706.5,160531,243201.25,128847,161396,39813.75,42336.5,-318624.25,133280.25,348878.25,319711.25,82691.5,97912.5,91085,207006.75,258165,-15177.99609,328313,-54370.99609,-172284.25,-57397.49609,185174,113524.75,52784,8676.25,157385.75,-46108.49609,30949.25,-69405.5,344674.5,170370.5,87824.25,131133,150738,94826.25,-126794.75,-155523.25,70406.25,950295.5,215344.5,8342.5,121744.75,163288.5,-4147.496094,-209285.25,36926,167244.75,-128231.5,-713037.25,-713289.75,-324788,-271939
-15186.74609,-170621,-171575.25,391122.25,481982.5,102011.25,-282221,76923.75,407549.25,72887.5,237298.75,148091.25,358486.5,-191761.75,71661.75,28777.5,185861.5,160640,243310.5,128876.5,161423.25,39877,42441.25,-318578.75,133225.75,348787,319541,82639,97842.25,91042,206988.75,258186.75,-14994.24609,328853,-54312.24609,-172294.5,-57252.99609,185269.75,113611.5,52875.5,8538.25,157278.25,-45612.99609,31032.75,-69321.75,344711.75,170399.25,87894.25,131204,150845.25,94976.75,-127186.5,-155533,70373,950255.75,215409.75,8313.25,121721.5,163333,-4226.246094,-210136,36940.5,166719,-128203,-712665,-712628.5,-324491.75,-271562
-15018.49609,-170646.75,-171278,391149.5,482004.75,102151.75,-282376.25,76493.5,407731,72920.25,237308.75,148184.75,358476.25,-191848.25,72136,28954.5,185854.5,160600,243284,128903.25,161461.5,39904.5,42450.25,-318607.75,133120.75,348710.25,319561.25,82618.25,97823.25,91066,207032.75,258162.5,-14870.24609,329358.5,-54212.99609,-172296.5,-57209.24609,185221.25,113602,52746.5,8554.5,157332,-45243.49609,30871.5,-69433.25,344693,170335.25,87957,131181.5,150839.25,94966.5,-126960,-155930.25,70434.75,950128.75,215373.5,8322.25,121713.25,163307,-4126.746094,-210153.75,36981.5,166637.5,-128079.5,-713389.25,-713000,-324535.5,-271922.75
-15307.99609,-170702.5,-171399.75,391128.5,482201.75,102342.75,-282352.25,76486,407947,73022.5,237285,148188.5,358478.25,-191854,71651,28989.25,185726.25,160594,243308.75,128901,161438.5,39898.75,42397.5,-318580.75,133135,348784.5,319601.5,82645.75,97838.75,91062.5,207031.5,258254.25,-14858.74609,329699,-54130.24609,-172802.75,-57324.24609,185253.75,113575.75,52710.5,8632.75,157309.75,-44977.74609,30972.75,-69417.5,344703.25,170397.75,87945.5,131244.25,150889.25,95141.25,-126316.25,-155966.75,70567.5,950240.75,215384.5,8304.75,121744.75,163248.5,-4278.996094,-209945.75,36944.75,166894,-128091,-713403.25,-713181,-324980,-272268.25
-15291.24609,-170673.5,-171338.5,391165,482255,102261,-282168.75,76652,408258.25,73142,237344.75,148262,358616.75,-191516.5,70821.25,28811.25,185793.25,160659,243337.75,128895.75,161454.75,39900.5,42406,-318610.75,133184,348765,319647.25,82640,97841.75,91083,207070.5,258250.5,-14788.99609,329809.25,-54015.99609,-173154.5,-57267.99609,185293.75,113582.5,52827.25,8566.5,157487.5,-44875.74609,30750.25,-69419.25,344727.25,170430.25,87966.25,131221,150883.75,95182.5,-126232.75,-155877,70499.5,950249,215435,8295.75,121723.5,163160.75,-4400.246094,-209519,36728,167197.5,-128496.5,-713433,-713253.25,-325415.5,-272115
-15148.74609,-170362.25,-171171.5,391198,482175,102283.25,-282039,76630.25,408453.25,73146,237436.75,148275.25,358648.5,-191419.25,70633.75,28817,185866.25,160667,243377.5,128998.75,161545.25,39925.25,42432,-318648.25,133216.75,348859.5,319686,82606,97784.5,91148.25,207040,258350.25,-14813.24609,329683.75,-54037.99609,-173049.25,-57266.74609,185256.75,113610.75,52860.5,8721,157524.75,-44670.99609,30910.25,-69353.5,344720.75,170539.75,88037.75,131276.25,150889.5,95199.25,-126321.5,-155891.5,70498,950416.25,215457.5,8374.5,121766.25,163198.5,-4386.996094,-209770.75,36693.5,167783.75,-128382.5,-712173,-713077,-324620.75,-271810.75
-15341.49609,-170376.25,-171244,391099,482028.5,102181.5,-282128,76516.75,408207.25,73013.25,237312.25,148198.25,358558,-191542,70832.75,28675.25,185813.5,160628,243379,128886,161439,39851.25,42337.75,-318715.75,133126.5,348839.25,319633,82603.5,97763.75,91086,206996.5,258213.5,-14976.49609,329163,-54012.74609,-172795,-57270.24609,185185.75,113464,52595.75,8602.75,157554.75,-44866.74609,30877.5,-69459.75,344603.25,170369.75,87944.75,131152.25,150820.75,95043,-126769.25,-156010.5,70380.5,950519.25,215358,8268.25,121660,163067,-4528.746094,-209220,36542.5,167877,-128450,-712173.75,-713208,-325027.5,-272171.5
-15213.24609,-170186,-171151.5,391126.25,481942,102045,-281879.25,76725,407926,72918,237268.5,148157.25,358532.25,-191672.75,71343,28761,185814.25,160573.75,243334.25,128866.5,161440.75,39857.75,42396.5,-318693.5,133153,348810.5,319617.5,82462.25,97651.75,91048,207007.75,258174.75,-14960.24609,329429.25,-53828.99609,-172598,-57208.99609,185197.5,113427.5,52528.25,8430.75,157612,-45219.74609,30963.25,-69492,344572.5,170414.75,87960.25,131167.75,150744,94979.5,-126818.25,-156203,70366.75,950491.5,215369,8239,121631.25,163084.5,-4462.496094,-209569,36579.5,167811.25,-128428.5,-712674.25,-713249.25,-325527.5,-272723
-15152.24609,-170075.5,-170858,391189.5,482001.25,101931.75,-281751.5,76889.25,407860.25,72956.25,237279.5,148226.25,358569,-191665.25,71496.25,28872.25,185822.75,160623.75,243347.25,128874.25,161475.75,39941.25,42488.5,-318675.25,133217.25,348793.25,319643.5,82614,97806.75,91064,207033.75,258207.75,-14783.49609,329855,-53922.99609,-172449,-57155.24609,185292.75,113465,52469.5,7890.75,157359,-45813.74609,30970.5,-69504.75,344623.75,170497,87934.5,131187.75,150769.25,94960.25,-126608.75,-156245.25,70420.5,950433.75,215380,8257,121631.5,163105.25,-4512.746094,-210438.25,36662.5,167453.25,-128440,-713453.25,-713850.5,-326141.75,-273318.25
